date;AAAA3;BBBB3;CCCC4;DDDD3;EEEE3;FFFF3;GGGG3;ZZZZ3;YYYY3;WWWW3;HHHH3;Benchmark Mercado;Risk Free;;;;;;;;;;;;;;;;;;
20/11/20;23.710900;15.092397;46.878152;27.984317;5.741584;22.111881;38.905307;17.835423;11.181859;29.279056;25.509698;1831.762922;56.776343;;;;;;;;;;;;;;;;;;
23/11/20;24.990232;16.103298;49.135000;27.401035;6.242721;21.860895;38.891661;17.822033;11.189118;29.523540;26.553437;1852.421313;57.513180;;;;;;;;;;;;;;;;;;
24/11/20;26.129178;16.800661;51.259178;26.806845;6.208760;21.832164;38.541082;17.634648;11.320283;30.285387;23.751756;1893.673781;58.691882;;;;;;;;;;;;;;;;;;
25/11/20;25.838870;16.862372;51.959284;27.115992;6.531614;22.989014;40.298104;18.577895;11.116090;29.638122;24.174561;1897.610108;58.847631;;;;;;;;;;;;;;;;;;
26/11/20;25.434492;16.491329;52.830852;27.075539;6.718002;22.833502;39.445210;18.366765;11.131243;28.852250;23.599064;1899.429160;58.762809;;;;;;;;;;;;;;;;;;
27/11/20;25.224686;16.402454;54.427720;26.652975;6.602896;22.613929;38.525496;18.043211;11.289080;29.306509;23.964861;1908.376547;58.933842;;;;;;;;;;;;;;;;;;
30/11/20;24.646297;15.944874;53.708915;25.391149;6.780122;21.899396;37.735837;17.651727;10.898258;28.662426;23.837847;1875.575968;57.798618;;;;;;;;;;;;;;;;;;
01/12/20;25.262362;16.274368;55.489910;25.609919;6.702067;21.911684;38.323050;17.792255;11.383242;30.023177;23.827789;1917.389623;59.094391;;;;;;;;;;;;;;;;;;
02/12/20;25.422765;16.510531;54.393941;25.338003;6.782135;21.953044;37.992995;17.735098;11.418306;30.256241;23.636303;1924.237413;59.410334;;;;;;;;;;;;;;;;;;
03/12/20;26.042253;17.141340;54.257054;25.516799;6.744155;21.927748;37.785847;17.670325;11.547606;30.211659;23.714303;1929.658066;59.546505;;;;;;;;;;;;;;;;;;
04/12/20;26.792482;17.857681;56.039124;24.549408;6.848082;22.421727;38.939357;18.045423;11.455395;30.354404;23.549565;1951.153808;60.339347;;;;;;;;;;;;;;;;;;
07/12/20;26.248295;17.379779;56.494816;24.486986;7.344871;22.200597;38.426825;17.726699;11.478625;30.297394;23.828471;1943.962740;60.221049;;;;;;;;;;;;;;;;;;
08/12/20;25.958467;17.308924;56.590642;24.648956;7.558856;22.311101;38.752589;17.891159;11.542809;30.345511;24.006815;1943.116505;60.154184;;;;;;;;;;;;;;;;;;
09/12/20;25.890452;17.409695;56.250152;23.961796;8.012297;24.756990;42.671505;19.843559;11.643620;30.791663;23.844438;1928.039623;59.618263;;;;;;;;;;;;;;;;;;
10/12/20;26.649463;17.999064;58.214133;24.043266;7.838392;25.783977;44.147201;20.662755;11.777759;31.518321;32.241911;1962.507139;60.694491;;;;;;;;;;;;;;;;;;
11/12/20;26.321656;18.008467;57.821026;23.947093;7.676367;27.218591;46.440195;21.676051;11.803446;31.246641;27.339450;1961.809523;60.586426;;;;;;;;;;;;;;;;;;
14/12/20;25.977191;17.961375;56.541318;24.008140;6.988612;27.449225;46.750109;21.861889;11.698772;30.799852;25.883464;1952.560353;60.306843;;;;;;;;;;;;;;;;;;
15/12/20;26.211393;18.103809;56.930064;24.989494;7.376404;26.932098;45.392514;21.336342;11.825448;31.257347;25.664520;1981.878078;61.287735;;;;;;;;;;;;;;;;;;
16/12/20;26.362706;18.213104;58.419090;25.143738;7.140043;26.658014;44.095339;20.765022;11.894080;31.554768;25.531703;2012.768611;62.204691;;;;;;;;;;;;;;;;;;
17/12/20;26.724208;18.244899;58.872606;26.086834;6.705753;26.135207;43.861122;20.484453;11.834170;31.301393;25.099872;2020.938703;62.520948;;;;;;;;;;;;;;;;;;
18/12/20;26.486908;18.245507;59.171595;24.855779;6.529306;25.816059;43.303583;20.070433;11.612993;31.217235;24.392938;2010.867836;62.278163;;;;;;;;;;;;;;;;;;
21/12/20;25.659703;17.457316;58.863105;24.346639;6.273813;25.788788;43.062974;19.968950;11.472800;30.736441;24.897948;1973.164770;60.990583;;;;;;;;;;;;;;;;;;
22/12/20;25.700258;17.787390;58.882426;24.391501;6.232472;25.511395;42.104549;19.610380;11.581451;30.909148;23.728267;1982.240586;61.147611;;;;;;;;;;;;;;;;;;
23/12/20;26.068287;18.357999;59.249478;24.146503;6.283549;25.314350;41.341456;19.266732;11.958278;31.427964;23.882500;1997.577057;61.524399;;;;;;;;;;;;;;;;;;
24/12/20;25.914484;18.427760;59.587200;24.110283;6.339472;25.251065;41.734199;19.311046;12.071881;31.534819;23.689052;1993.382145;61.415193;;;;;;;;;;;;;;;;;;
25/12/20;25.883387;18.540169;59.062832;24.105461;6.393358;25.392470;41.759240;19.255044;12.114133;31.679880;23.911729;1995.923708;61.382950;;;;;;;;;;;;;;;;;;
28/12/20;;;;;;;41.759240;;;;;;62.046073;;;;;;;;;;;;;;;;;;
29/12/20;25.724951;19.034863;58.811718;24.898128;6.333112;27.205569;41.759240;20.731387;12.264487;32.259268;23.455212;2027.439563;62.126500;;;;;;;;;;;;;;;;;;
30/12/20;25.968877;18.924092;58.486103;24.957125;6.281814;30.329391;47.255712;23.281822;12.128662;31.874275;23.380396;2018.909969;61.722238;;;;;;;;;;;;;;;;;;
31/12/20;25.862404;18.774592;59.047570;24.839826;6.312595;30.632685;47.477814;23.398231;12.029207;31.947586;23.600171;2017.496732;61.581820;;;;;;;;;;;;;;;;;;
01/01/21;25.645160;18.701371;59.088903;24.641108;6.305651;30.534660;48.327667;23.620514;12.047251;32.257478;23.746493;2021.783912;61.686509;;;;;;;;;;;;;;;;;;
04/01/21;26.053128;19.241838;61.473824;24.313173;6.601119;31.320941;49.059852;24.155529;11.820202;31.653748;22.856891;2020.842569;61.580680;;;;;;;;;;;;;;;;;;
05/01/21;26.994351;19.860793;61.931372;25.914955;6.755286;31.370151;48.999565;23.978497;11.746430;31.762087;22.548960;2025.415149;61.672294;;;;;;;;;;;;;;;;;;
06/01/21;27.474155;19.906948;63.613282;26.631748;6.540533;33.265361;51.004354;25.098639;11.916234;32.542721;22.776833;2019.717439;61.514221;;;;;;;;;;;;;;;;;;
07/01/21;28.428318;20.538628;67.899839;27.408445;6.478531;33.295391;51.142207;24.990784;12.272343;34.146353;23.044790;2079.377667;63.386646;;;;;;;;;;;;;;;;;;
08/01/21;28.630248;20.533486;67.639914;29.018968;6.466339;34.448655;51.798736;25.556509;12.315508;34.067586;23.613354;2127.900889;64.835694;;;;;;;;;;;;;;;;;;
11/01/21;28.627317;20.269797;68.262768;27.982440;6.364178;36.153671;55.258603;27.048866;12.062477;33.014401;24.094892;2092.071140;63.607831;;;;;;;;;;;;;;;;;;
12/01/21;28.521825;20.063952;65.773918;28.845330;6.670107;36.797072;55.838612;27.202944;12.072713;33.219086;24.062033;2100.705310;63.787656;;;;;;;;;;;;;;;;;;
13/01/21;27.146786;19.277024;63.586790;29.114515;6.567809;35.566189;53.847935;26.366438;11.837047;32.755066;24.097023;2065.827616;62.852985;;;;;;;;;;;;;;;;;;
14/01/21;27.375835;19.485185;65.133781;29.273474;6.554538;35.102837;52.182532;25.783005;12.142933;34.003364;23.920674;2087.654935;63.421232;;;;;;;;;;;;;;;;;;
15/01/21;26.596589;18.581847;61.899499;27.789369;6.512143;33.935914;50.364337;24.835660;11.577472;32.614783;24.075975;2039.457127;62.007760;;;;;;;;;;;;;;;;;;
18/01/21;26.523617;18.437023;62.377507;29.751989;6.525034;38.421445;56.870227;27.964370;11.582492;32.127587;24.654001;2053.006640;62.532884;;;;;;;;;;;;;;;;;;
19/01/21;26.956616;18.735532;61.606808;28.817541;6.327683;35.738329;52.335747;25.866097;11.487756;31.834530;23.992949;2044.092455;62.273872;;;;;;;;;;;;;;;;;;
20/01/21;26.284586;18.410948;59.851355;28.701202;6.071956;35.016220;51.550425;25.677133;11.208343;31.360932;23.607514;2023.689559;61.769055;;;;;;;;;;;;;;;;;;
21/01/21;25.847474;17.900594;60.232056;28.117414;5.932397;34.520142;51.062392;25.446884;11.016240;30.931497;23.131583;2000.041002;61.099734;;;;;;;;;;;;;;;;;;
22/01/21;25.345430;17.532598;60.019546;28.332601;5.993348;34.046741;50.270223;24.835809;10.760842;30.036907;23.161386;1981.209041;60.496937;;;;;;;;;;;;;;;;;;
25/01/21;25.573539;17.369545;59.917513;28.513930;5.956789;34.281663;50.209899;24.833325;10.705962;29.808627;23.270245;1978.534409;60.315446;;;;;;;;;;;;;;;;;;
26/01/21;25.663470;17.170477;59.063757;28.638558;5.673165;33.454871;49.516117;24.557238;10.471567;29.075291;23.457247;1963.581942;59.853590;;;;;;;;;;;;;;;;;;
27/01/21;25.862651;17.570217;57.416601;28.367531;5.859407;32.031633;47.563102;23.600929;10.494781;29.180914;23.436135;1951.319001;59.521691;;;;;;;;;;;;;;;;;;
28/01/21;26.221031;17.764986;58.352268;28.498992;5.945176;33.819161;49.794052;24.915621;10.909533;30.657064;23.988659;2000.875742;61.094345;;;;;;;;;;;;;;;;;;
29/01/21;25.016844;17.117297;56.294175;27.036369;5.797397;32.017363;47.036585;23.498484;10.521606;29.447801;23.250801;1940.506929;59.344225;;;;;;;;;;;;;;;;;;
01/02/21;25.976424;17.707584;58.745152;27.543474;6.249688;35.407567;52.647411;26.200491;10.725040;30.288522;23.314612;1981.533156;60.521734;;;;;;;;;;;;;;;;;;
02/02/21;27.047181;18.381726;56.774142;27.880260;6.152903;35.234818;53.032850;26.242965;10.807213;29.513344;23.184050;1990.439648;60.827051;;;;;;;;;;;;;;;;;;
03/02/21;27.472947;18.416851;58.182519;29.064757;6.181206;35.914048;53.307413;26.628139;10.810771;29.538648;23.219599;2014.294759;61.692914;;;;;;;;;;;;;;;;;;
04/02/21;27.571751;18.464302;57.914656;28.121379;6.141534;34.694474;50.878828;25.665316;10.896176;29.169024;23.214130;2009.662441;61.504768;;;;;;;;;;;;;;;;;;
05/02/21;28.056483;18.532909;59.905490;27.575497;6.034935;34.990573;52.045706;26.017815;10.919420;29.090979;23.575205;2026.719628;62.039096;;;;;;;;;;;;;;;;;;
08/02/21;27.162982;17.989324;60.866010;27.951892;6.007309;36.951042;55.055431;27.449536;10.825135;28.825736;23.885137;2020.287948;61.978704;;;;;;;;;;;;;;;;;;
09/02/21;26.225531;17.629391;61.027910;27.794017;5.940130;37.768782;55.183731;27.738590;10.874152;29.332654;22.949746;2012.555126;61.715135;;;;;;;;;;;;;;;;;;
10/02/21;26.710499;17.768153;60.751442;27.905705;5.812339;43.233474;63.284043;31.896273;10.863529;29.055161;22.929282;1995.198966;61.334109;;;;;;;;;;;;;;;;;;
11/02/21;26.768195;18.042601;60.295875;27.999452;5.706490;44.027982;63.883796;32.064595;10.924273;29.212059;22.767757;2013.852763;61.840075;;;;;;;;;;;;;;;;;;
12/02/21;27.076249;18.211081;60.271136;27.649534;5.851381;49.939797;70.787975;35.808907;10.831679;29.375490;22.624320;2013.712573;61.914616;;;;;;;;;;;;;;;;;;
15/02/21;26.902961;18.205618;60.717142;27.845846;5.816272;49.750026;71.644510;35.930658;10.735278;29.307927;22.778166;2016.129028;61.840319;;;;;;;;;;;;;;;;;;
16/02/21;26.889510;18.196515;60.140329;27.893184;5.797660;49.894301;71.780634;35.883948;10.785733;29.126218;22.700720;2020.514109;62.107778;;;;;;;;;;;;;;;;;;
17/02/21;27.991974;18.967104;61.914740;27.216364;5.785547;51.936759;75.013326;37.525125;10.686662;29.566702;23.178471;2034.480990;62.558838;;;;;;;;;;;;;;;;;;
18/02/21;27.868210;18.719547;62.935789;26.887003;5.706177;54.521770;78.949446;39.475392;10.593679;29.102379;23.086499;2014.519336;62.007591;;;;;;;;;;;;;;;;;;
19/02/21;25.422987;17.604866;63.489644;26.957244;5.599415;54.767810;77.095137;38.931133;10.546042;28.665986;22.725177;2004.151210;61.818672;;;;;;;;;;;;;;;;;;
22/02/21;20.236664;13.941653;62.172089;26.761878;5.183412;55.339658;77.745921;39.181900;9.970814;26.513099;23.004956;1904.374535;58.765757;;;;;;;;;;;;;;;;;;
23/02/21;22.119577;15.612088;63.302606;27.154342;5.419728;53.633528;75.729958;38.444099;10.750123;27.996533;22.919071;1946.736499;59.956912;;;;;;;;;;;;;;;;;;
24/02/21;22.371395;15.907365;63.916995;28.081515;5.238166;60.827118;85.501005;43.711897;10.681946;27.790560;23.111591;1951.401485;60.001659;;;;;;;;;;;;;;;;;;
25/02/21;21.633286;15.153891;62.257324;25.971104;5.061917;58.340459;82.304912;42.244018;10.252898;26.977010;23.331229;1891.701751;58.097011;;;;;;;;;;;;;;;;;;
26/02/21;20.785567;14.452112;61.172063;25.619501;5.005100;55.867042;77.120011;39.836267;10.129420;26.532308;21.580609;1858.811181;56.959078;;;;;;;;;;;;;;;;;;
01/03/21;20.781285;14.164691;64.062100;25.892783;4.788141;59.008722;81.117522;41.801587;9.756738;25.755871;22.220288;1862.572134;56.949014;;;;;;;;;;;;;;;;;;
02/03/21;20.654332;14.036538;65.934999;25.321829;4.763593;64.792176;89.911485;46.216259;10.119462;26.795450;21.289531;1880.957640;57.588041;;;;;;;;;;;;;;;;;;
03/03/21;19.664043;13.479741;65.644858;25.225850;4.692912;59.095123;82.841916;42.281957;10.220782;26.755925;20.822516;1873.122810;57.304976;;;;;;;;;;;;;;;;;;
04/03/21;20.695320;14.238620;64.513166;24.174911;4.833074;57.746778;81.713898;41.875352;10.531106;27.715439;21.548613;1901.167390;58.177278;;;;;;;;;;;;;;;;;;
05/03/21;21.007477;14.205034;68.720292;24.115000;5.305255;54.899523;76.516415;39.169958;10.683897;28.828353;21.209017;1947.159938;59.702497;;;;;;;;;;;;;;;;;;
08/03/21;20.109571;13.497783;68.562973;22.816292;4.860818;50.636184;70.329517;36.312230;10.208216;27.990931;21.045440;1871.126027;57.374182;;;;;;;;;;;;;;;;;;
09/03/21;20.555060;13.923058;67.326942;23.470378;4.801309;52.894849;73.340025;38.008221;10.226035;28.160512;20.332899;1881.231203;57.592237;;;;;;;;;;;;;;;;;;
10/03/21;21.543780;14.490587;66.720121;23.569028;4.769620;54.363421;75.427575;39.071082;10.486649;28.128515;20.402031;1901.571400;58.108389;;;;;;;;;;;;;;;;;;
11/03/21;22.163634;14.977698;69.038979;23.539061;5.590403;53.115375;74.872620;38.482771;10.454011;28.377790;20.299079;1942.259467;59.449070;;;;;;;;;;;;;;;;;;
12/03/21;21.815864;15.022976;67.259553;23.209553;5.353450;53.388849;75.168268;38.546217;10.463536;27.970019;20.248159;1925.680994;58.904477;;;;;;;;;;;;;;;;;;
15/03/21;22.404165;15.458080;66.617035;23.940079;5.425723;53.615430;76.005940;38.759916;10.487014;28.030324;20.143261;1936.940654;59.166431;;;;;;;;;;;;;;;;;;
16/03/21;22.110388;15.066088;66.197383;23.776513;5.274605;53.553842;77.393147;39.436327;10.380303;27.590824;19.797546;1927.413159;58.978942;;;;;;;;;;;;;;;;;;
17/03/21;22.605071;15.600205;66.713820;23.499544;5.462545;57.582428;83.540096;42.529119;10.575403;28.432681;19.688659;1970.095947;60.432485;;;;;;;;;;;;;;;;;;
18/03/21;22.018485;14.959086;66.115586;23.145602;5.303301;54.176671;77.813775;39.737262;10.634113;28.413003;20.279251;1943.240995;59.581518;;;;;;;;;;;;;;;;;;
19/03/21;22.543609;15.444022;65.060608;23.406006;5.345233;53.417527;76.754545;39.339398;10.555763;28.493364;21.071783;1968.154806;60.318586;;;;;;;;;;;;;;;;;;
22/03/21;22.012641;15.235638;63.696698;23.094026;5.350748;54.834445;78.445090;40.485171;10.740165;28.512268;20.141138;1950.012988;59.744493;;;;;;;;;;;;;;;;;;
23/03/21;21.342717;14.809025;62.692645;23.277113;5.281491;54.983787;76.987855;39.935525;10.566865;27.828371;20.631265;1921.184577;58.765657;;;;;;;;;;;;;;;;;;
24/03/21;21.531188;14.783307;64.470157;23.055419;;51.173228;72.399124;37.271693;10.333490;27.365452;19.782569;1899.525486;58.054662;;;;;;;;;;;;;;;;;;
25/03/21;22.011064;15.130116;63.926683;23.207624;5.302415;52.254796;74.711221;38.126535;10.650873;27.777044;20.119054;1929.238550;58.901817;;;;;;;;;;;;;;;;;;
26/03/21;22.254973;15.160217;66.351737;23.718414;5.315974;51.659075;74.770967;37.901577;10.880996;28.409359;19.740469;1945.610613;59.504752;;;;;;;;;;;;;;;;;;
29/03/21;22.660886;15.361629;68.571044;23.304647;5.608812;51.204544;74.756112;37.647687;10.738846;28.399271;19.691118;1957.594214;59.823656;;;;;;;;;;;;;;;;;;
30/03/21;22.378692;15.396961;67.755471;24.218702;6.057751;55.205082;78.899737;40.092097;10.857279;28.944082;19.693693;1983.038833;60.687982;;;;;;;;;;;;;;;;;;
31/03/21;22.553781;15.526399;68.844480;24.086875;6.067329;57.745152;82.348565;41.992925;10.795202;28.238854;19.809885;1982.497263;60.525757;;;;;;;;;;;;;;;;;;
01/04/21;22.180338;15.287622;68.113480;24.374048;5.897664;56.357013;79.759603;40.760892;10.567454;27.239160;19.953819;1962.155992;60.027302;;;;;;;;;;;;;;;;;;
02/04/21;22.155940;15.309025;68.467670;24.247303;5.878791;56.171035;80.517319;40.875022;10.545262;27.380804;19.812147;1964.314364;60.115842;;;;;;;;;;;;;;;;;;
05/04/21;22.352729;15.536866;72.631209;24.818456;5.890505;54.265856;76.634979;39.243395;10.786312;27.958863;20.054408;2007.634355;61.349930;;;;;;;;;;;;;;;;;;
06/04/21;22.318185;15.632107;72.037941;25.053082;5.794102;54.764388;77.860130;39.568599;10.603315;27.811841;19.896409;2004.539532;61.177136;;;;;;;;;;;;;;;;;;
07/04/21;22.466707;15.614606;73.816800;24.965751;5.979731;53.832458;76.605252;38.847774;10.670262;27.368006;20.069508;2006.516753;61.226773;;;;;;;;;;;;;;;;;;
08/04/21;22.251420;15.500490;73.449918;25.099151;6.228900;56.056283;80.152850;40.402078;10.670673;26.974456;21.231334;2016.876791;61.610249;;;;;;;;;;;;;;;;;;
09/04/21;22.154427;15.387700;72.858508;24.584107;6.174495;55.466222;80.583574;40.502024;10.534617;26.688701;21.085721;2006.262946;61.353795;;;;;;;;;;;;;;;;;;
12/04/21;22.553627;15.531484;72.631290;24.670151;5.983038;60.941245;89.101994;44.755107;10.648553;27.248452;20.689868;2027.988278;61.875533;;;;;;;;;;;;;;;;;;
13/04/21;22.607756;15.513583;72.837636;24.484120;5.753605;61.839113;90.102906;45.087787;10.718227;27.320254;20.401407;2036.983158;62.182458;;;;;;;;;;;;;;;;;;
14/04/21;22.992069;15.644031;75.745422;24.960855;5.599622;64.229257;93.792711;46.762843;10.791784;27.441056;21.215766;2051.317193;62.741285;;;;;;;;;;;;;;;;;;
15/04/21;22.439718;15.327912;76.942741;25.589340;5.514064;73.388772;106.267759;53.127574;10.746458;27.295618;20.339261;2055.676164;62.722461;;;;;;;;;;;;;;;;;;
16/04/21;22.316587;15.110520;76.746186;25.239689;5.421418;72.063956;104.891376;52.088822;10.863539;27.585436;20.287620;2066.723043;62.976414;;;;;;;;;;;;;;;;;;
19/04/21;23.566917;15.959498;75.767779;24.603071;5.424129;76.401123;112.567849;55.473813;10.840733;27.175561;21.748484;2059.153789;62.752064;;;;;;;;;;;;;;;;;;
20/04/21;22.984708;15.586500;74.777294;23.784152;5.306245;72.482289;106.050971;52.600664;10.816438;27.108545;20.566523;2045.957040;62.321659;;;;;;;;;;;;;;;;;;
21/04/21;23.163989;15.591176;75.495156;23.929236;5.350287;71.916927;106.676672;52.926788;10.771009;27.065172;20.766018;2044.320275;62.256221;;;;;;;;;;;;;;;;;;
22/04/21;23.266110;15.482081;75.243053;23.712006;5.458672;73.611021;108.101473;53.310839;10.724693;27.056070;21.510792;2033.380547;61.907507;;;;;;;;;;;;;;;;;;
23/04/21;23.161500;15.586532;77.069355;24.299197;5.485243;74.319908;109.347902;53.904198;10.932486;27.427452;21.538395;2050.523304;62.285494;;;;;;;;;;;;;;;;;;
26/04/21;23.318374;15.747362;77.675815;24.225901;5.508290;73.438657;107.909153;53.070972;10.843493;27.264980;20.975749;2056.747772;62.577335;;;;;;;;;;;;;;;;;;
27/04/21;22.721319;15.312261;79.173156;23.836246;5.348552;74.570988;109.810375;53.963558;10.674326;26.579146;20.831135;2037.769261;61.973312;;;;;;;;;;;;;;;;;;
28/04/21;23.486791;15.993329;81.013734;23.577335;5.341599;68.172032;101.463661;49.618938;11.125852;27.946117;21.692411;2063.015108;62.844902;;;;;;;;;;;;;;;;;;
29/04/21;23.192607;15.876987;80.556906;22.863274;5.271802;66.461351;99.719136;48.309316;10.967802;26.846743;21.349735;2043.825796;62.321618;;;;;;;;;;;;;;;;;;
30/04/21;22.994838;15.791251;77.788396;22.499236;5.175410;66.583790;100.221945;49.011843;10.809642;27.219556;21.710175;2026.176198;61.915869;;;;;;;;;;;;;;;;;;
03/05/21;22.705139;15.726310;76.657663;22.233807;5.281577;62.407868;94.196924;45.898768;10.994408;27.339113;23.737809;2026.945750;61.846511;;;;;;;;;;;;;;;;;;
04/05/21;22.233549;15.472122;78.292092;21.972232;5.159553;63.247738;93.467628;45.915188;10.636851;26.188447;;2004.422831;61.142280;;;;;;;;;;;;;;;;;;
05/05/21;22.970753;16.259336;78.295393;22.749090;5.198452;61.110131;89.617008;44.179715;11.029926;27.064639;;2033.360789;61.911882;;;;;;;;;;;;;;;;;;
06/05/21;22.689866;16.175024;81.614628;22.325772;5.188464;59.480576;87.200407;42.705620;11.030187;27.114740;;2040.332972;62.213943;;;;;;;;;;;;;;;;;;
07/05/21;23.381681;16.938188;82.527490;22.202882;5.311407;59.675787;88.131876;42.914106;11.076318;27.609728;;2073.809766;63.276714;;;;;;;;;;;;;;;;;;
10/05/21;23.515608;17.136921;82.074293;21.478782;5.252699;56.014965;82.178991;40.375943;11.124084;28.082778;26.766137;2071.875519;63.174984;;;;;;;;;;;;;;;;;;
11/05/21;23.854332;17.570744;84.146107;21.604904;5.261085;56.428422;83.525182;40.803169;11.021742;28.199994;26.271605;2093.068381;63.874889;;;;;;;;;;;;;;;;;;
12/05/21;23.532353;17.271718;81.084644;21.026348;5.184576;54.281294;80.956743;39.842235;10.784952;27.688227;25.958017;2034.540192;61.957820;;;;;;;;;;;;;;;;;;
13/05/21;23.819574;17.314100;79.877030;21.325701;5.017337;54.751258;82.289124;40.207108;10.908052;28.712977;25.662818;2054.263233;62.707144;;;;;;;;;;;;;;;;;;
14/05/21;24.846850;18.133599;78.706302;21.620938;5.066616;55.459847;82.695795;40.345500;11.144430;29.516796;26.193674;2077.340123;63.284593;;;;;;;;;;;;;;;;;;
17/05/21;25.373414;18.433676;81.557970;21.879977;5.013167;55.594800;81.772359;40.048288;11.247370;29.620541;26.349558;2096.550983;64.010646;;;;;;;;;;;;;;;;;;
18/05/21;25.129565;18.144117;82.148876;22.084758;5.088939;62.082327;92.238653;45.022007;11.134805;29.695863;26.607784;2102.300498;64.182986;;;;;;;;;;;;;;;;;;
19/05/21;24.858134;17.910262;79.790984;21.680448;5.049913;55.305534;83.101661;40.247056;11.366009;30.027197;25.974771;2095.479712;63.814291;;;;;;;;;;;;;;;;;;
20/05/21;24.460469;17.820342;79.172324;21.975727;4.998970;53.522602;80.538984;39.315825;11.332093;29.955129;27.768853;2094.800491;63.772866;;;;;;;;;;;;;;;;;;
21/05/21;24.935813;17.698813;77.162002;22.059644;4.901309;53.745657;79.304119;39.094378;11.493554;30.134602;25.773445;2090.542185;63.542787;;;;;;;;;;;;;;;;;;
24/05/21;25.013323;18.162966;77.213906;22.598522;4.881704;53.976615;79.065987;39.039538;11.495154;29.940445;25.900780;2114.770110;64.430117;;;;;;;;;;;;;;;;;;
25/05/21;24.795625;17.809913;75.070183;22.733858;4.892964;54.867291;79.706513;39.086430;11.321446;29.707429;24.948428;2092.160081;63.863681;;;;;;;;;;;;;;;;;;
26/05/21;24.959643;17.880679;77.593858;22.394231;4.873459;55.886138;82.493793;40.539245;11.407849;30.105803;25.205991;2110.660561;64.391691;;;;;;;;;;;;;;;;;;
27/05/21;24.645938;17.932730;78.080429;22.401158;4.991100;55.496792;80.582678;39.628459;11.350739;30.039001;25.472636;2112.758165;64.338170;;;;;;;;;;;;;;;;;;
28/05/21;26.048684;18.576741;78.572566;23.688260;4.983735;56.643039;82.085891;40.102189;11.574671;30.734737;25.493156;2130.573118;64.880674;;;;;;;;;;;;;;;;;;
31/05/21;25.881499;18.635183;80.158757;23.709933;5.031579;56.308863;82.570224;40.358856;11.645817;30.491535;26.198496;2138.107838;65.160406;;;;;;;;;;;;;;;;;;
01/06/21;26.242340;18.797994;78.687119;23.953871;5.085955;59.548551;88.716276;43.084461;12.129245;31.305365;26.259584;2175.530051;66.299246;;;;;;;;;;;;;;;;;;
02/06/21;27.398704;19.181826;79.137724;23.378179;5.139610;57.705899;86.867101;41.919298;12.538094;32.533494;27.712568;2197.237962;66.821566;;;;;;;;;;;;;;;;;;
03/06/21;27.491860;19.318017;79.723344;23.247262;5.154001;57.907869;86.754174;41.592328;12.660968;32.253706;27.474240;2199.984510;66.794838;;;;;;;;;;;;;;;;;;
04/06/21;27.870491;19.807771;78.109210;23.684108;5.153842;60.046064;90.200404;43.015787;12.872129;33.059716;28.410326;2212.130159;67.196995;;;;;;;;;;;;;;;;;;
07/06/21;27.547455;19.711693;76.981078;23.527575;5.148685;58.710407;87.535535;42.015933;12.935378;33.887315;28.510078;2219.704343;67.408594;;;;;;;;;;;;;;;;;;
08/06/21;28.317521;20.003127;76.225672;23.594857;5.085620;56.700316;84.354721;40.350531;12.841478;33.865662;28.419631;2204.191368;66.886935;;;;;;;;;;;;;;;;;;
09/06/21;28.478488;20.167153;77.783527;23.865492;5.087592;56.057437;83.626049;40.090747;13.010058;34.208062;28.504699;2208.373165;66.865010;;;;;;;;;;;;;;;;;;
10/06/21;28.654560;20.204754;77.978589;23.537785;5.119135;56.058397;82.975199;40.019270;13.055917;34.200736;28.237374;2212.356587;67.087589;;;;;;;;;;;;;;;;;;
11/06/21;28.460150;19.927581;79.525873;23.569634;5.124063;55.043668;81.572811;39.114783;12.918491;33.749997;25.929690;2202.715510;66.867352;;;;;;;;;;;;;;;;;;
14/06/21;28.694234;20.210371;79.810699;24.155908;5.096430;55.207135;81.252212;39.277883;12.972502;33.538460;26.841972;2216.812751;67.266880;;;;;;;;;;;;;;;;;;
15/06/21;29.178249;20.269572;78.036472;24.772814;5.093434;55.003632;81.675846;39.207726;12.961185;33.461322;27.277511;2209.336238;67.154366;;;;;;;;;;;;;;;;;;
16/06/21;29.073726;20.423888;75.435010;24.449077;4.932807;54.530215;81.691609;39.419173;13.197571;34.111581;25.206309;2199.797721;66.720054;;;;;;;;;;;;;;;;;;
17/06/21;28.004528;19.511378;74.431231;23.936417;4.942211;52.400030;78.083755;37.812277;13.140141;33.851441;25.292010;2182.911606;66.192885;;;;;;;;;;;;;;;;;;
18/06/21;28.059700;19.766396;76.569150;24.280453;4.909098;51.445728;77.825153;37.346738;13.138241;33.312149;23.861137;2187.317923;66.271890;;;;;;;;;;;;;;;;;;
21/06/21;28.497537;20.282960;77.315232;24.210065;4.877189;51.909032;78.222504;37.458991;13.044234;33.176982;22.300368;2205.843419;66.843120;;;;;;;;;;;;;;;;;;
22/06/21;28.429418;20.339356;78.275515;23.424272;4.837817;50.369822;75.605799;36.520565;13.063995;32.535129;22.369577;2198.732306;66.604239;;;;;;;;;;;;;;;;;;
23/06/21;28.255440;20.432342;78.948286;23.063248;4.821983;50.963909;75.575142;36.750445;12.994275;32.154583;23.435703;2193.540433;66.288781;;;;;;;;;;;;;;;;;;
24/06/21;28.718683;20.608948;79.630713;23.310188;4.799257;50.791863;75.267109;36.519804;13.046124;32.146568;23.021187;2212.083084;66.970117;;;;;;;;;;;;;;;;;;
